psmiles,value
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccccc2)cc1,3.9898
*Oc1c(C)c(C)c(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)c(C)c1C,3.2842
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,4.0393
*CCc1ccc(*)o1,4.9056
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,3.5292
*Oc1cc(OC)c(*)cc1OC,4.0822
*CS*,5.3464
*SC(*)(F)F,5.6762
*CCCCCCSSCCCCSS*,5.0908
*OC(=O)CCSCCC(*)=O,4.6003
*OC(=O)CSCCSCC(*)=O,4.3837
*OC(=O)CCSCCSCCC(*)=O,4.6742
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O*,5.0898
*CCOC(=O)NCCSCCSCCNC(=O)O*,5.2808
*CCOC(=O)NCCSCCCCSCCNC(=O)O*,5.1396
*CCCCOC(=O)NCCSCCSCCNC(=O)O*,5.7445
*CCCCCOC(=O)NCCSCCSCCNC(=O)O*,5.3739
*CCCCCOC(=O)NCCSCCCCSCCNC(=O)O*,5.2673
*CCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,5.3077
*CCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O*,5.1243
*CCCCCCOC(=O)NCCSCCSCCNC(=O)O*,5.3918
*CCCCCCOC(=O)NCCSCCCCSCCNC(=O)O*,5.4298
*CCCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,5.2279
*CCCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O*,5.4367
*CCCOC(=O)NCCSCCSCCNC(=O)O*,5.2508
*SC1CCCC(*)C1,4.9242
*CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O*)CC1,5.5784
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,5.2578
*Sc1ccc(*)cc1,3.6211
*Cc1ccc(CSSSS*)cc1,4.3206
*OC(=O)CCSc1ccc(SCCC(*)=O)cc1,4.6942
*OC(=O)CCSCc1ccc(CSCCC(*)=O)cc1,4.567
*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,4.473
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,4.9003
*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,3.6584
*CCC(=O)OC(=O)CCc1ccc(*)s1,4.6241
*CC(=O)NCCCCCCNC(=O)Cc1ccc(*)s1,4.7548
*c1cccc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)c1,3.3066
*CCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.7563
*CCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.7312
*CCCCCCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.6182
*c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,3.3214
*C1C=CC(*)S1,4.903
*CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.1162
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.0235
*c1ccc2nc(*)sc2c1,2.966
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,3.1122
*CCCCCCOC(=O)SSC(=O)O*,5.2035
*CCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.2687
*CCCCCOC(=O)CCCCSCCCCC(=O)O*,5.2896
*C(=O)SSCCCCCCSSC(=O)N1CCN(*)CC1,4.64
*C(=O)SSCCCCSSC(=O)N1CCN(*)CC1,4.2166
*CCCCOC(=O)SSSSC(=O)O*,4.6274
*CCCCOC(=O)SSSC(=O)O*,3.9747
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,5.001
*CCCOC(=O)CCCCSCCCCC(=O)O*,5.3966
*CCOC(=O)CCCCSCCCCC(=O)O*,5.1928
*OC(C)CCOC(=O)CCCCSCCCCC(*)=O,5.3678
*C(OC)=C(OC)c1ccc(*)s1,2.5351
*C(=O)C(O)c1ccc(*)s1,4.0132
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CSCSCC(=O)O*,5.1865
*CCOC(=O)C(=O)O*,6.5784
*CCCCCCCCCCOC(=O)C(=O)O*,5.4658
*CCOC(=O)CCC(=O)O*,6.5377
*CCCOC(=O)CCC(=O)O*,6.805
*CCCCCCCCCCOC(=O)CCC(=O)O*,6.7167
*CCCOC(=O)CCCC(=O)O*,6.7627
*CCCCCCCCCCOC(=O)CCCC(=O)O*,6.7292
*CCOC(=O)CCCCC(=O)O*,6.7259
*CCCOC(=O)CCCCC(=O)O*,6.7235
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,6.5494
*CCOC(=O)CCCCCCC(=O)O*,6.9025
*CCCOC(=O)CCCCCCC(=O)O*,6.9244
*CCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7689
*CCCOC(=O)CCCCCCCC(=O)O*,6.6032
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,6.6816
*CCOC(=O)CCCCCCCCC(=O)O*,6.8048
*CCCOC(=O)CCCCCCCCC(=O)O*,6.8385
*CCCCOC(=O)CCCCCCCCC(=O)O*,6.818
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8548
*CCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8159
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.7107
*CCOC(=O)c1ccc(C(=O)O*)cc1,4.6867
*CCOC(=O)c1cccc(C(=O)O*)c1,4.9772
*CCCCOC(=O)c1cccc(C(=O)O*)c1,5.1711
*Oc1ccc(Cc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,3.7336
*CCOC(=O)c1ccc2ccc(C(=O)O*)cc2c1,3.9507
*CCCCCC(=O)S*,5.3869
*CCCCCCOC(=O)CCC(=O)O*,6.7086
*CCCCOC(=O)CCCCC(=O)O*,6.8238
*CCCCCOC(=O)CCCCC(=O)O*,6.8948
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,6.706
*CC#CCOC(=O)CCCCCCCCC(=O)O*,6.1042
*CCCCCCOC(=O)C1CCC(C(=O)O*)CC1,6.5806
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,4.1279
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)c2)cc1,3.9147
*CC(=O)O*,7.0895
*CCCC(=O)O*,6.7691
*CCCCC(=O)O*,6.623
*CCCCCC(=O)O*,6.6614
*CCCCCCCCCCC(=O)O*,6.8465
*CCCCCCCCCCCCC(=O)O*,6.7386
*CCCCCCCCCCCCCCC(=O)O*,6.9774
*CCCCCCC(=O)O*,6.5222
*CCCCCCCC(=O)O*,6.6609
*CCCCCCCCC(=O)O*,6.4657
*CCCCCCCCCC(=O)O*,6.6843
*CCCCCCCCCCCC(=O)O*,6.7916
*CCCCCCCCCCCCCC(=O)O*,6.7839
*CCCCCCCCCCCCCCCC(=O)O*,6.7798
*CCCCCCCCOC(=O)CCCCC(=O)O*,6.8225
*CCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7527
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.6124
*CCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.8209
*CCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.651
*CCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7022
*CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.7152
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.8244
*OC(C)CCC(C)OC(=O)CCCCC(*)=O,6.4506
*CCOC(=O)C=CC(=O)O*,4.8762
*CCCCOC(=O)CC(=CC(=O)O*)c1ccc(OCC)cc1,3.9789
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,5.173
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,4.7326
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,4.734
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,3.5259
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2,3.8597
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,4.5699
*CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O*)cc2)cc1,4.3268
*CCCCCOC(=O)c1cccc(C(=O)O*)c1,5.0521
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,4.4464
*CC1CCC(COC(=O)CCCCC(=O)O*)CC1,6.7775
*CC1CCC(COC(=O)CCC(=O)O*)CC1,6.5939
*CCOC(=O)CCCCCC(=O)O*,6.8822
*CCCCCCOC(=O)C(=O)O*,5.9794
*Oc1ccc(C(*)=O)cc1,4.5225
*OC(C)CC(*)=O,6.4371
*OC(C)C(*)=O,5.9945
*CCC(=O)O*,7.0337
*OC(CCl)CC(*)=O,6.865
*CC(CC)(CC)C(=O)O*,6.089
*CC(C)(C)C(=O)O*,6.6633
*OC(CC)CC(*)=O,6.4081
*CC(C)(CC)C(=O)O*,6.6259
*OC(CC(*)=O)C(C)C,6.7353
*CC(C)C(=O)O*,6.7365
*CC(C)(CCC)C(=O)O*,6.7802
*OC(CC(*)=O)C(Cl)(Cl)Cl,5.7388
*CCCOC(=O)CCCCCCCCCCC(=O)O*,6.5126
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.9154
*CCCOC(=O)CCCCCCCCCC(=O)O*,6.7744
*OC(=C)CC(*)=O,5.0472
*OC(c1ccccc1)C(C)(C)C(*)=O,5.5004
*OC(c1ccc(Cl)cc1)C(C)(C)C(*)=O,4.9195
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,5.0038
*CC1CCC(COC(=O)CCCCCCCC(=O)O*)CC1,6.8523
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,6.6637
*CC1CCC(COC(=O)CCCCCCCCCCC(=O)O*)CC1,6.723
*CC1CCC(COC(=O)CCCC(=O)O*)CC1,6.7305
*CC1CCC(COC(=O)C(=O)O*)CC1,5.4765
*CC1CCC(COC(=O)Cc2ccc(CC(=O)O*)cc2)CC1,5.3094
*CC1CCC(COC(=O)CCCCCC(=O)O*)CC1,6.6349
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,6.7673
*CC1CCC(COC(=O)CCCCCCC(=O)O*)CC1,6.828
*OC1CCC(OC(=O)CCCCCCC(*)=O)CC1,6.6443
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,5.0466
*CCCCCCCCCCOC(=O)CC(=O)O*,6.9598
*CCCCCCCCCCOC(=O)CCCCCC(=O)O*,6.771
*CCCCCCCCCCOC(=O)C(O)C(O)C(=O)O*,6.2882
*CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.4132
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.3312
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,6.8416
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(C)CC(=O)O*,6.748
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,6.5108
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O*,6.5682
*CCCCCCCCCCCCCCCCCCCCOC(=O)CC(=O)O*,6.2688
*CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O*,5.2426
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O*,5.216
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCC(=O)O*,6.7391
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.784
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.7452
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,6.7992
*OC(C)COC(=O)CCCCC(*)=O,6.7094
*CCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.8201
*OC(C)COC(=O)CCCCCCCC(*)=O,6.6084
*CCOC(=O)C1CCC(C(=O)O*)CC1,6.5843
*OC(=O)c1ccc(CCc2ccc(C(*)=O)cc2)cc1,4.4852
*OC(C)COC(=O)CCCC(*)=O,6.7519
*OC(C)COC(=O)c1cccc(C(*)=O)c1,5.0391
*CCOC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,4.6415
*CCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.1252
*CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.4904
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,5.9182
*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,5.8108
*CCCCCCOC(=O)CCCCCCCC(=O)O*,6.8043
*CCCCCCOC(=O)CCCC(=O)O*,6.6665
*CCCCCCOC(=O)CCCCCC(=O)O*,6.502
*CCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.5053
*OC(CC)(CC)C(*)=O,6.0873
*OC(C)(C)C(*)=O,5.8214
*OC(C(*)=O)C(C)C,6.2703
*CCCC(C)CCC(=O)O*,6.54
*Oc1ccc(CC(*)=O)cc1,4.8618
*CC(CCl)(CCl)C(=O)O*,6.551
*CC(CCCC)(CCCC)C(=O)O*,6.671
*OC(CC(*)=O)C(C)(Cl)Cl,6.4677
*Oc1ccc(C=CC(*)=O)cc1,3.6422
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,6.6433
*CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.3426
*CCCCCOC(=O)C(=O)O*,5.5658
*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.9262
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,3.7742
*Oc1ccc(OC(=O)CCC(*)=O)cc1,5.0485
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,3.7683
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)C(C)C2)cc1,4.6472
*OC(C)COC(=O)C(*)=O,5.4575
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.6624
*CCCCOC(=O)CC(=O)O*,6.6946
*CCCCOC(=O)C(=O)O*,5.0922
*CCCCOC(=O)COCC(=O)O*,6.6832
*CCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.4635
*CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.544
*CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.6196
*CC(CBr)(CBr)COC(=O)CCCCC(=O)O*,6.0899
*CC(CCl)(CCl)COC(=O)CCCCC(=O)O*,6.8357
*CC(CCl)(CBr)COC(=O)CCCCC(=O)O*,6.6998
*CC(C)(C)COC(=O)CCCCC(=O)O*,6.692
*CC(C)(C)COC(=O)CCCCCCCC(=O)O*,6.5848
*CCCOC(=O)C1CCC(C(=O)O*)CC1,6.703
*CCCOC(=O)c1cccc(C(=O)O*)c1,5.151
*OC(C)CCOC(=O)c1cccc(C(*)=O)c1,5.0532
*CCCOC(=O)CC(=O)O*,6.6256
*CC(C)(C)COC(=O)CCC(=O)O*,6.4486
*CCCOC(=O)C(=O)O*,5.7163
*CC(CCl)(CCl)COC(=O)C(=O)O*,5.906
*CC(C)(C)COC(=O)C(=O)O*,4.957
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.2766
*CC(C)(C)COC(=O)CCCCCCCCC(=O)O*,6.6996
*CC(C)(C)COC(=O)CCCCCCC(=O)O*,6.7281
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.6674
*Cc1ccc(COC(=O)CCCC(=O)O*)cc1,5.4521
*Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O*)cc1,5.5473
*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,4.5912
*Cc1ccc(COC(=O)CCCCCC(=O)O*)cc1,5.6303
*Cc1ccc(COC(=O)CCCCCCCCC(=O)O*)cc1,5.2222
*Cc1ccc(COC(=O)CCC(=O)O*)cc1,5.464
*CC(C)(C)COC(=O)CC(=O)O*,6.7138
*CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.7577
*OC(C)CCCC(C)C(*)=O,6.6886
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,4.3076
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O*)C(F)(F)C(F)(F)C(F)(F)F,6.6602
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O*)C(F)(F)C(F)(F)C(F)(F)F,6.9563
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,6.894
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,7.0209
*OC1C(C)(C)C(OC(=O)C2CCC(C(*)=O)CC2)C1(C)C,6.4982
*OC1C(C)(C)C(OC(=O)c2ccc(C(*)=O)cc2)C1(C)C,4.7185
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,6.3839
*Oc1cc(C)cc(OC(=O)c2cccc(C(*)=O)c2)c1,4.2911
*CC(C)(C)COC(=O)C1CCC(C(=O)O*)CC1,6.6144
*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCCC(*)=O)c(C)c2)cc1C,4.7241
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)C)c2)cc1C(C)C,3.2409
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,3.2111
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.1166
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,5.1678
*OC1CCC(OC(=O)CCCCCCCCC(*)=O)CC1,6.4612
*OC(C)COC(=O)CCCCCC(*)=O,6.6845
*CCC(=O)OCCOC(=O)CCN1CCN(*)CC1,5.0863
*OC(C)COC(=O)CCCCCCCCC(*)=O,6.952
*OC(C)COC(=O)CCCCCCC(*)=O,6.5111
*OC(C)COC(=O)CCC(*)=O,6.8804
*CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.7001
*OC(C)COC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.649
*OC(c1ccco1)C(C)(C)C(*)=O,5.4574
*Cc1ccc(C(=O)O*)cc1,4.9209
*CCCCOC(=O)C(OC)C(OC)C(=O)O*,6.1422
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CCc3ccccc32)cc1,3.2587
*OC(=C(C)C)C(C)(C)C(*)=O,4.7881
*Oc1ccc(OC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1,3.0386
*C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,2.9577
*CCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2C)c(C)c1,4.5782
*CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O*)cc32)cc1,4.3486
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.5652
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.3052
*OC(C)CCCCC(*)=O,6.5026
*CCC(=O)N*,5.6558
*CCCCCC(=O)N*,5.9862
*CCCCCCNC(=O)CCCCCC(=O)N*,5.936
*CCCCCCNC(=O)CCCCCCC(=O)N*,5.7328
*CCCCCCNC(=O)CCCCCCCC(=O)N*,5.6457
*CCCCCCNC(=O)CCCCCCCCC(=O)N*,6.0268
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.7224
*CCCCCCC(=O)N*,6.0436
*CCCCCCCC(=O)N*,6.0401
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.7713
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.8323
*CCCCCCCCC(=O)N*,6.101
*CCCCCCCCCNC(=O)CCCCC(=O)N*,5.6864
*CCCCCCCCCC(=O)N*,6.1321
*CCCCCCCCCCC(=O)N*,6.0098
*CCCCCCCCCCCC(=O)N*,6.0986
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.9072
*CCCCCCCCCCCCC(=O)N*,6.0892
*NC1CCC(CC2CCC(NC(=O)CCCCC(*)=O)CC2)CC1,5.6991
*CCCP(CCCNC(=O)CCCCC(=O)N*)CC(C)C,5.1348
*OC(=O)c1ccc(C(=O)NCNC(=O)c2ccc(C(*)=O)cc2)cc1,4.0657
*CCCCCCCCCCNC(=O)CCCCC(=O)N*,5.8086
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9125
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,4.8744
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7012
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,5.8072
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,3.4939
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,5.0813
*CC1CCC(CNC(=O)c2cccc(C(=O)N*)c2)CC1,4.9032
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,4.994
*CCCC(C)(C)CNC(=O)c1cccc(C(=O)N*)c1,5.0204
*CC1CC(CNC(=O)c2cccc(C(=O)N*)c2)CC(C(C)(C)C)C1,4.8842
*CC1CCCC(CNC(=O)c2cccc(C(=O)N*)c2)C1,4.8123
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,5.1086
*CCCCCCNC(=O)CCP(=S)(CCC(=O)N*)c1ccccc1,4.6741
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,4.8862
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,5.6216
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,5.2323
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,5.2897
*NC(C)(C)CC(*)=O,5.5484
*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,5.8218
*CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N*,5.8095
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,3.1462
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,4.1202
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,3.551
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,3.2673
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.3951
*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,4.6978
*CCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.6365
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.2294
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,5.928
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,5.7761
*CC(=O)N*,6.0823
*NC(CCC(=O)OC)C(*)=O,5.9283
*CCCCNC(=O)CCC=CCCC(=O)N*,5.5356
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,5.5924
*C(=O)CCCCC(=O)N1CCN(*)CC1,5.6091
*CCCCCCNC(=O)CCC=CCCC(=O)N*,5.6458
*CCCCCCCCCCCCNC(=O)C(=O)N*,5.7269
*CCCCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.6731
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,5.9559
*CC(C)(C)C(=O)N*,5.6887
*CCCCC(C)CC(=O)N*,6.0469
*CCCC(C)CCC(=O)N*,5.9091
*CC(C)CCCCC(=O)N*,6.0272
*NC(C)CC(*)=O,5.711
*CCCC(=O)N*,5.5236
*CCCC(C)CC(=O)N*,6.0894
*CCCCC(=O)N*,5.9658
*CCCCCCCCCCCCCCCCC(=O)N*,6.0239
*CNC(=O)CCCCC(=O)N*,6.0289
*CNC(=O)CCCCCCCCC(=O)N*,6.1742
*CCNC(=O)CCCCC(=O)N*,5.8254
*CCNC(=O)CCCCCCCCC(=O)N*,5.9828
*CCNC(=O)CCCCCCCCCCC(=O)N*,5.5657
*CCCCNC(=O)CCCCCC(=O)N*,5.7771
*CCCCNC(=O)CCCCCCC(=O)N*,6.0697
*CCCCNC(=O)CCCCCCCC(=O)N*,5.9048
*CCCCNC(=O)CCCCCCCCCC(=O)N*,5.9628
*CCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9492
*CCCCCNC(=O)CC(=O)N*,5.7523
*CCCCCNC(=O)CCCCCC(=O)N*,5.9272
*CCCCCNC(=O)CCCCCCC(=O)N*,5.9286
*CCCCCNC(=O)CCCCCCCCC(=O)N*,5.6828
*CCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.8927
*CCCCCCNC(=O)CCCC(=O)N*,5.7154
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.8888
*CCCCCCCNC(=O)CCCCCCCC(=O)N*,5.8296
*CCCCCCCNC(=O)CCCCCCCCCC(=O)N*,5.7365
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.9612
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.8607
*CCCCCCCCCNC(=O)CCCCCC(=O)N*,5.9578
*CCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.6744
*CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,5.9794
*CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,5.7342
*CCCCCCCCCCNC(=O)CCCCCCC(=O)N*,5.9989
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.8204
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.9174
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.7824
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,6.1376
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9682
*CCCCCCCCCCCCNC(=O)CCCCC(=O)N*,5.5516
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9688
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9644
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.927
